user_id,Amount,Frequency,Recency,R_Quartile,F_Quartile,M_Quartile,RFMClass
365615,749.9,4,747,3,2,2,322
365627,213.44,4,936,1,2,1,121
365666,935,4,663,4,2,3,423
365677,288.7,4,858,2,2,1,221
365681,287.8,4,908,2,2,1,221
365724,8650,34,691,4,5,5,455
365736,505,4,811,3,2,2,322
365751,1599,4,291,5,2,4,524
365752,2772.3,18,394,5,5,5,555
365773,3456.4,25,728,3,5,5,355
365781,6371.8,42,1002,1,5,5,155
365784,299.8,3,410,5,1,1,511
365793,3800.7,18,1015,1,5,5,155
365794,471.9,3,1014,1,1,1,111
365833,1382.8,18,681,4,5,4,454
365842,933,3,417,5,1,3,513
365846,1662,10,1015,1,4,4,144
365847,538.8,5,893,2,2,2,222
365855,417,4,776,3,2,1,321
365867,685,4,903,2,2,2,222
365893,1101.5,16,522,5,5,3,553
365903,1290,4,1014,1,2,3,123
365914,2445.7,13,193,5,4,4,544
365915,551.9,4,994,1,2,2,122
365921,2865.5,15,753,3,4,5,345
365928,2234.9,6,799,3,3,4,334
365930,1361.9,13,728,3,4,4,344
365933,677.5,7,825,2,3,2,232
365946,1294,7,756,3,3,3,333
365960,6984.9,34,796,3,5,5,355
365971,391,5,1000,1,2,1,121
365972,493,6,696,4,3,2,432
366002,4779.8,35,779,3,5,5,355
366055,510,3,944,1,1,2,112
366056,632.2,4,649,4,2,2,422
366069,264,3,654,4,1,1,411
366089,237,3,891,2,1,1,211
366091,3669.3,30,693,4,5,5,455
366112,192.9,3,937,1,1,1,111
366131,1420,4,932,1,2,4,124
366132,601.8,4,945,1,2,2,122
366144,1424.6,9,765,3,4,4,344
366164,294.6,4,946,1,2,1,121
366197,6609.5,32,693,4,5,5,455
366230,1314.3,10,705,4,4,3,443
366237,241.7,3,714,4,1,1,411
366249,720.8,6,866,2,3,2,232
366252,3482.55,23,500,5,5,5,555
366256,793.57,5,914,2,2,3,223
366263,378.4,5,1011,1,2,1,121
366275,907,5,817,2,2,3,223
366284,2872,18,767,3,5,5,355
366289,3442.8,15,131,5,4,5,545
366295,3230.4,20,942,1,5,5,155
366309,1879,18,687,4,5,4,454
366311,1618.7,10,826,2,4,4,244
366323,1259.4,3,836,2,1,3,213
366375,1470,7,435,5,3,4,534
366396,13153.2,22,241,5,5,5,555
366399,1104,5,884,2,2,3,223
366405,374.6,4,776,3,2,1,321
366409,467,3,726,3,1,1,311
366412,1307.7,8,680,4,3,3,433
366437,1492.6,8,745,3,3,4,334
366443,1310.5,14,878,2,4,3,243
366460,670,3,931,1,1,2,112
366470,2791,15,728,3,4,5,345
366487,8003.8,31,758,3,5,5,355
366498,920,4,718,4,2,3,423
366515,5563,29,745,3,5,5,355
366546,419,3,278,5,1,1,511
366547,5779.2,38,695,4,5,5,455
366616,591.6,4,770,3,2,2,322
366631,4716.8,33,764,3,5,5,355
366634,1466.7,9,758,3,4,4,344
366650,1289.7,6,794,3,3,3,333
366656,711.1,5,619,4,2,2,422
366657,4272.3,34,706,4,5,5,455
366684,403,3,837,2,1,1,211
366693,3401,13,354,5,4,5,545
366699,335.87,5,975,1,2,1,121
366710,1621.8,5,818,2,2,4,224
366711,2008,12,836,2,4,4,244
366725,2556.8,15,707,4,4,4,444
366733,805.8,6,798,3,3,3,333
366766,411.6,3,816,2,1,1,211
366770,1617.7,18,339,5,5,4,554
366793,1488.6,9,732,3,4,4,344
366797,4793.9,26,704,4,5,5,455
366799,2745.5,8,621,4,3,5,435
366806,605,4,435,5,2,2,522
366817,923.6,7,758,3,3,3,333
366819,23714,27,623,4,5,5,455
366833,6361.3,42,635,4,5,5,455
366864,1520.6,8,940,1,3,4,134
366870,2844.2,17,733,3,5,5,355
366873,994.8,3,944,1,1,3,113
366889,538.7,4,812,3,2,2,322
366893,5120.7,35,688,4,5,5,455
366897,1226.8,8,830,2,3,3,233
366922,248.9,3,818,2,1,1,211
366929,944.7,7,932,1,3,3,133
366936,671.8,5,657,4,2,2,422
366940,354.6,7,945,1,3,1,131
366946,387.8,3,816,2,1,1,211
366950,747.5,8,632,4,3,2,432
366963,1818.5,14,106,5,4,4,544
366966,5512,34,441,5,5,5,555
366967,1225.9,5,966,1,2,3,123
366985,1054.9,8,935,1,3,3,133
366994,1042.4,6,823,2,3,3,233
367019,994,5,634,4,2,3,423
367020,1515.7,14,1006,1,4,4,144
367078,747.9,5,858,2,2,2,222
367088,3499.7,5,123,5,2,5,525
367096,524,3,1007,1,1,2,112
367097,726,5,757,3,2,2,322
367098,652.4,7,914,2,3,2,232
367101,1401.6,7,694,4,3,4,434
367102,1139.9,12,824,2,4,3,243
367107,542,4,908,2,2,2,222
367127,524.9,3,605,4,1,2,412
367138,396.6,4,916,1,2,1,121
367154,1890,8,508,5,3,4,534
367162,331.8,3,859,2,1,1,211
367167,1630.9,9,683,4,4,4,444
367190,903.7,6,900,2,3,3,233
367217,884.1,11,634,4,4,3,443
367220,1111.5,8,772,3,3,3,333
367253,411.7,5,771,3,2,1,321
367254,447,3,1004,1,1,1,111
367271,574.7,5,932,1,2,2,122
367279,305.8,3,929,1,1,1,111
367283,1321.93,12,413,5,4,3,543
367326,604,3,778,3,1,2,312
367328,384.8,3,754,3,1,1,311
367351,1188.9,4,727,3,2,3,323
367381,513,4,864,2,2,2,222
367399,322,4,911,2,2,1,221
367418,1276.3,7,823,2,3,3,233
367424,1312,4,818,2,2,3,223
367427,3629,13,254,5,4,5,545
367452,1448.4,9,817,2,4,4,244
367470,1801.7,21,706,4,5,4,454
367497,690.9,4,871,2,2,2,222
367608,706,4,138,5,2,2,522
367622,640.8,7,800,3,3,2,332
367625,664,4,863,2,2,2,222
367632,1416,7,632,4,3,4,434
367638,293.8,3,878,2,1,1,211
367649,3497.9,10,701,4,4,5,445
367656,873,10,680,4,4,3,443
367667,101,3,790,3,1,1,311
367691,171.7,3,943,1,1,1,111
367701,1646.2,12,180,5,4,4,544
367705,3661.9,22,413,5,5,5,555
367713,607,3,997,1,1,2,112
367717,3237.99,12,1002,1,4,5,145
367723,394.9,3,845,2,1,1,211
367759,2960.9,7,267,5,3,5,535
367766,941.3,8,728,3,3,3,333
367790,967.4,7,691,4,3,3,433
367817,691.8,3,881,2,1,2,212
367823,3195.2,20,465,5,5,5,555
367830,2642,9,810,3,4,5,345
367842,244.8,3,369,5,1,1,511
367853,7753,47,267,5,5,5,555
367868,2147.9,14,431,5,4,4,544
367885,6012.4,40,1001,1,5,5,155
367888,821,6,672,4,3,3,433
367904,1519.3,9,770,3,4,4,344
367924,426.8,3,735,3,1,1,311
367941,1137.4,9,696,4,4,3,443
367942,457.6,6,850,2,3,1,231
367945,865,3,670,4,1,3,413
367963,1188.9,11,799,3,4,3,343
367971,1798.7,16,268,5,5,4,554
367972,612.6,5,920,1,2,2,122
367973,634.3,9,881,2,4,2,242
367978,755,3,370,5,1,2,512
367984,3546.2,27,716,4,5,5,455
368004,503.9,5,712,4,2,2,422
368048,1775.7,7,882,2,3,4,234
368054,784.9,4,572,5,2,2,522
368059,321.7,4,934,1,2,1,121
368069,1740,6,730,3,3,4,334
368071,7306.2,43,203,5,5,5,555
368094,2164,12,888,2,4,4,244
368095,891,4,845,2,2,3,223
368121,578.7,5,813,3,2,2,322
368133,3981,16,473,5,5,5,555
368134,416.3,9,923,1,4,1,141
368152,4367.6,30,899,2,5,5,255
368155,3237.5,14,762,3,4,5,345
368163,1463,13,601,4,4,4,444
368164,243.9,3,774,3,1,1,311
368185,5452,47,752,3,5,5,355
368203,697.5,3,725,3,1,2,312
368215,894,4,830,2,2,3,223
368228,4921.9,26,530,5,5,5,555
368240,480.5,6,862,2,3,2,232
368243,2149.7,21,601,4,5,4,454
368253,719.7,3,815,2,1,2,212
368286,331.7,3,797,3,1,1,311
368287,1017,8,716,4,3,3,433
368352,3661.3,18,606,4,5,5,455
368359,504.8,4,708,4,2,2,422
368370,2786.8,12,594,4,4,5,445
368375,4121.5,18,634,4,5,5,455
368382,2481.6,15,783,3,4,4,344
368383,508.7,4,689,4,2,2,422
368407,3758.9,14,123,5,4,5,545
368414,489.6,3,892,2,1,2,212
368429,1651.5,10,808,3,4,4,344
368439,1649,3,999,1,1,4,114
368441,1298,8,792,3,3,3,333
368458,1403.8,5,821,2,2,4,224
368462,714.4,7,715,4,3,2,432
368467,597,3,468,5,1,2,512
368480,6662.6,29,847,2,5,5,255
368491,600.5,6,902,2,3,2,232
368495,2938.7,20,715,4,5,5,455
368498,7765.5,26,216,5,5,5,555
368516,307.9,3,900,2,1,1,211
368525,233,3,98,5,1,1,511
368536,429.8,5,861,2,2,1,221
368538,6041.6,19,441,5,5,5,555
368544,4742.2,48,302,5,5,5,555
368557,1173.9,8,787,3,3,3,333
368560,1488.1,12,737,3,4,4,344
368569,249.9,3,369,5,1,1,511
368585,571.5,5,856,2,2,2,222
368588,1111.6,8,1001,1,3,3,133
368589,2160.5,11,830,2,4,4,244
368610,476.8,4,453,5,2,1,521
368611,879.6,4,763,3,2,3,323
368623,1400.3,9,632,4,4,4,444
368628,12378.6,42,681,4,5,5,455
368644,655.9,5,899,2,2,2,222
368650,2011.2,21,905,2,5,4,254
368665,2060,13,824,2,4,4,244
368673,235.4,6,983,1,3,1,131
368675,2945.4,14,639,4,4,5,445
368694,244.7,6,871,2,3,1,231
368704,3251.2,15,140,5,4,5,545
368708,510,3,236,5,1,2,512
368740,744.9,7,622,4,3,2,432
368748,791.4,7,695,4,3,2,432
368751,298.8,3,998,1,1,1,111
368763,774.9,6,808,3,3,2,332
368771,11730.9,25,299,5,5,5,555
368793,1555.1,11,660,4,4,4,444
368799,7217.5,21,616,4,5,5,455
368802,718.1,6,835,2,3,2,232
368805,716,6,23,5,3,2,532
368808,1951.8,7,805,3,3,4,334
368835,954.8,5,942,1,2,3,123
368849,6091.6,34,708,4,5,5,455
368856,3790.2,25,798,3,5,5,355
368866,288,3,790,3,1,1,311
368871,1273.8,11,759,3,4,3,343
368878,275.9,3,819,2,1,1,211
368880,9276.7,31,695,4,5,5,455
368888,269.7,3,754,3,1,1,311
368908,4018.5,19,823,2,5,5,255
368911,1149.9,7,641,4,3,3,433
368935,474.8,4,801,3,2,1,321
368936,3098.6,19,729,3,5,5,355
368941,3836.8,15,471,5,4,5,545
368944,6300.1,30,697,4,5,5,455
368957,983.9,3,589,4,1,3,413
368973,351.8,3,849,2,1,1,211
369011,1455.7,11,520,5,4,4,544
369014,2202.9,20,583,4,5,4,454
369016,311.7,3,910,2,1,1,211
369028,281.9,3,939,1,1,1,111
369033,242,3,895,2,1,1,211
369046,886.6,6,879,2,3,3,233
369051,3,3,935,1,1,1,111
369052,2871.5,16,778,3,5,5,355
369054,9167,34,200,5,5,5,555
369055,468,5,892,2,2,1,221
369058,5616.96,50,711,4,5,5,455
369061,1439.7,7,762,3,3,4,334
369103,2596.8,19,405,5,5,4,554
369104,407.7,5,841,2,2,1,221
369107,1701.6,13,344,5,4,4,544
369111,611.6,5,843,2,2,2,222
369116,2073,3,130,5,1,4,514
369122,2654.3,9,893,2,4,5,245
369123,2043.8,11,903,2,4,4,244
369135,1248.6,19,703,4,5,3,453
369141,3730,31,584,4,5,5,455
369171,506.4,7,696,4,3,2,432
369173,839.5,5,492,5,2,3,523
369180,5864.75,40,432,5,5,5,555
369187,481.9,4,924,1,2,2,122
369204,1405.2,10,826,2,4,4,244
369225,668.7,4,834,2,2,2,222
369229,630.8,5,893,2,2,2,222
369230,947.3,9,632,4,4,3,443
369237,816.6,5,790,3,2,3,323
369257,8296.8,22,686,4,5,5,455
369263,671.6,4,996,1,2,2,122
369267,529.8,4,842,2,2,2,222
369270,6795.5,45,268,5,5,5,555
369285,1688.4,10,713,4,4,4,444
369287,196.7,4,927,1,2,1,121
369302,1760,17,702,4,5,4,454
369331,1654.7,7,883,2,3,4,234
369348,3454.8,8,176,5,3,5,535
369349,590.8,26,933,1,5,2,152
369351,770.8,10,989,1,4,2,142
369353,314.7,3,503,5,1,1,511
369356,2881.8,22,487,5,5,5,555
369372,1195.5,8,721,4,3,3,433
369373,1390.7,8,268,5,3,4,534
369402,1059.9,3,846,2,1,3,213
369433,1278.8,12,759,3,4,3,343
369437,5284.5,34,676,4,5,5,455
369438,1600.7,13,735,3,4,4,344
369443,393.6,5,812,3,2,1,321
369452,2379.6,10,427,5,4,4,544
369471,13100.8,44,673,4,5,5,455
369480,1647.9,4,745,3,2,4,324
369498,1429.7,13,808,3,4,4,344
369507,381.7,4,771,3,2,1,321
369511,363.6,4,898,2,2,1,221
369517,2219.9,9,931,1,4,4,144
369530,1339,3,619,4,1,4,414
369553,1320.7,7,837,2,3,3,233
369605,311.7,3,785,3,1,1,311
369609,5467.2,43,723,3,5,5,355
369630,1470,6,871,2,3,4,234
369638,1284.6,10,763,3,4,3,343
369639,4182.1,15,123,5,4,5,545
369647,11801.8,42,123,5,5,5,555
369656,1124.8,6,868,2,3,3,233
369677,365,4,667,4,2,1,421
369692,383.58,4,782,3,2,1,321
369694,823.7,7,745,3,3,3,333
369705,847.5,6,862,2,3,3,233
369707,397,4,885,2,2,1,221
369730,6455.9,33,754,3,5,5,355
369746,1934.9,6,601,4,3,4,434
369749,426.7,3,729,3,1,1,311
369750,1568.4,15,646,4,4,4,444
369751,4384.5,29,825,2,5,5,255
369752,2341.6,11,617,4,4,4,444
369767,724,3,428,5,1,2,512
369786,2804.4,21,676,4,5,5,455
369810,501.2,3,916,1,1,2,112
369831,1907.8,9,870,2,4,4,244
369842,1073,5,179,5,2,3,523
369883,3355.7,15,844,2,4,5,245
369914,419,5,886,2,2,1,221
369928,839,5,90,5,2,3,523
369939,1827,5,124,5,2,4,524
369949,1002.5,9,788,3,4,3,343
369954,2148.6,16,784,3,5,4,354
369973,2692.4,9,795,3,4,5,345
370013,2109.2,17,619,4,5,4,454
370022,1209,4,425,5,2,3,523
370027,4152.4,21,719,4,5,5,455
370028,2640,3,898,2,1,5,215
370047,2118.1,20,837,2,5,4,254
370067,376.7,3,966,1,1,1,111
370098,1570,7,704,4,3,4,434
370103,164.8,3,762,3,1,1,311
370108,3310,10,721,4,4,5,445
370109,1949.5,19,698,4,5,4,454
370111,939.7,7,349,5,3,3,533
370146,2206.9,38,293,5,5,4,554
370153,465,4,822,2,2,1,221
370166,1374,12,142,5,4,4,544
370169,980.7,6,881,2,3,3,233
370185,2425,15,877,2,4,4,244
370189,177.9,3,855,2,1,1,211
370192,147,3,640,4,1,1,411
370201,679.9,3,733,3,1,2,312
370206,2779,18,816,2,5,5,255
370215,673,4,251,5,2,2,522
370220,2055.7,13,857,2,4,4,244
370228,464.9,3,902,2,1,1,211
370248,485,4,938,1,2,2,122
370258,1397.4,8,450,5,3,4,534
370272,1915.5,12,812,3,4,4,344
370276,2095.4,11,759,3,4,4,344
370278,389.7,3,706,4,1,1,411
370300,373,4,844,2,2,1,221
370307,619.5,4,606,4,2,2,422
370308,6021,20,741,3,5,5,355
370310,1043,4,698,4,2,3,423
370316,2218,13,598,4,4,4,444
370333,459.9,3,777,3,1,1,311
370343,500.4,5,625,4,2,2,422
370354,654.9,6,762,3,3,2,332
370362,697.8,4,273,5,2,2,522
370375,708.8,7,916,1,3,2,132
370380,1423.3,17,715,4,5,4,454
370392,616.8,8,334,5,3,2,532
370408,685.7,4,832,2,2,2,222
370411,2992.5,26,699,4,5,5,455
370420,262.8,4,752,3,2,1,321
370424,340.9,3,926,1,1,1,111
370426,477.9,5,748,3,2,2,322
370442,3370,16,850,2,5,5,255
370446,2199.6,20,704,4,5,4,454
370472,1045,6,510,5,3,3,533
370517,751,3,813,3,1,2,312
370523,220.8,3,825,2,1,1,211
370528,487.8,3,724,3,1,2,312
370538,1646.9,7,784,3,3,4,334
370543,3404.7,13,724,3,4,5,345
370570,1054.9,6,500,5,3,3,533
370602,5066.8,26,414,5,5,5,555
370615,221,3,861,2,1,1,211
370620,779.4,10,508,5,4,2,542
370628,3774.7,14,777,3,4,5,345
370670,6253.8,15,328,5,4,5,545
370713,2232.9,19,820,2,5,4,254
370721,694.7,3,757,3,1,2,312
370728,3000.7,13,893,2,4,5,245
370759,2186.5,13,677,4,4,4,444
370765,3990.2,19,753,3,5,5,355
370770,4451.5,28,675,4,5,5,455
370783,389.7,3,583,4,1,1,411
370815,280.7,3,849,2,1,1,211
370830,988.7,4,756,3,2,3,323
370858,2927.6,16,727,3,5,5,355
370872,130,3,936,1,1,1,111
370884,4297,10,664,4,4,5,445
370886,162.7,3,826,2,1,1,211
370890,5074.4,15,686,4,4,5,445
370899,1781.6,10,867,2,4,4,244
370918,666.4,4,845,2,2,2,222
370924,3387.2,34,682,4,5,5,455
370930,708.9,4,926,1,2,2,122
370942,7597,31,677,4,5,5,455
370947,595.7,5,811,3,2,2,322
370991,3939.8,14,306,5,4,5,545
371004,340.4,6,965,1,3,1,131
371013,579.5,5,815,2,2,2,222
371018,3850.7,33,713,4,5,5,455
371029,803.7,6,238,5,3,3,533
371046,431.8,4,914,2,2,1,221
371049,3357.1,18,625,4,5,5,455
371050,924.7,6,842,2,3,3,233
371065,1094.1,10,780,3,4,3,343
371067,1424.5,9,855,2,4,4,244
371077,853.7,4,544,5,2,3,523
371079,599.7,3,581,4,1,2,412
371098,2185.2,15,713,4,4,4,444
371107,3795.1,23,432,5,5,5,555
371113,319.8,4,753,3,2,1,321
371114,813.7,5,283,5,2,3,523
371126,2499.6,10,804,3,4,4,344
371128,722.4,6,476,5,3,2,532
371139,229.8,3,901,2,1,1,211
371157,158.8,3,940,1,1,1,111
371166,488.8,3,830,2,1,2,212
371185,1288,5,501,5,2,3,523
371197,5437.8,47,659,4,5,5,455
371214,5190.3,22,812,3,5,5,355
371218,7389,13,201,5,4,5,545
371220,2692.4,23,851,2,5,5,255
371221,1305.8,12,911,2,4,3,243
371222,2408.7,11,701,4,4,4,444
371229,2277.4,15,787,3,4,4,344
371237,1665.07,11,516,5,4,4,544
371249,3158.7,10,770,3,4,5,345
371264,275,3,779,3,1,1,311
371267,6991.56,33,155,5,5,5,555
371274,916.7,4,506,5,2,3,523
371282,462,5,294,5,2,1,521
371291,1126.9,8,836,2,3,3,233
371296,1820.6,11,911,2,4,4,244
371299,2200.8,19,294,5,5,4,554
371302,1217.2,8,907,2,3,3,233
371303,2140,4,794,3,2,4,324
371304,5293.5,47,159,5,5,5,555
371312,286.8,3,932,1,1,1,111
371331,434.6,6,652,4,3,1,431
371344,4561.6,28,750,3,5,5,355
371369,661.7,7,899,2,3,2,232
371370,10269.7,38,367,5,5,5,555
371379,333.9,4,438,5,2,1,521
371397,497.8,3,801,3,1,2,312
371403,207.8,3,941,1,1,1,111
371431,5347.4,21,187,5,5,5,555
371434,179.8,3,924,1,1,1,111
371435,717.7,4,969,1,2,2,122
371444,1096.9,12,760,3,4,3,343
371464,1666.8,7,812,3,3,4,334
371476,1708.6,5,762,3,2,4,324
371492,3660.5,16,284,5,5,5,555
371505,569.9,4,892,2,2,2,222
371517,530,3,815,2,1,2,212
371523,822.5,4,672,4,2,3,423
371529,1422.4,15,781,3,4,4,344
371533,5282.6,22,102,5,5,5,555
371540,352.4,4,299,5,2,1,521
371543,1429.7,4,813,3,2,4,324
371549,984,4,682,4,2,3,423
371558,215.5,3,926,1,1,1,111
371564,763.7,4,604,4,2,2,422
371565,1120,5,882,2,2,3,223
371579,1861.8,10,441,5,4,4,544
371594,276.9,3,689,4,1,1,411
371598,969.6,8,953,1,3,3,133
371603,233.7,3,917,1,1,1,111
371610,2506.9,9,595,4,4,4,444
371614,478.5,6,682,4,3,2,432
371615,907.51,15,781,3,4,3,343
371624,2008,5,836,2,2,4,224
371694,4021,9,892,2,4,5,245
371710,677,4,417,5,2,2,522
371726,2933.5,15,775,3,4,5,345
371737,1518.5,17,392,5,5,4,554
371739,669.1,4,794,3,2,2,322
371757,3286.5,20,67,5,5,5,555
371760,1232,8,729,3,3,3,333
371763,793.8,7,790,3,3,3,333
371772,1627.76,18,811,3,5,4,354
371773,792,4,932,1,2,2,122
371776,129,3,916,1,1,1,111
371780,703.7,4,748,3,2,2,322
371800,2972.4,19,746,3,5,5,355
371802,420,3,277,5,1,1,511
371825,643.9,4,268,5,2,2,522
371839,1637.7,15,919,1,4,4,144
371848,1150,5,386,5,2,3,523
371849,2153,12,892,2,4,4,244
371859,707.8,3,902,2,1,2,212
371888,5853.2,40,683,4,5,5,455
371892,1056.6,5,123,5,2,3,523
371895,2486.1,11,127,5,4,4,544
371915,3128.1,20,404,5,5,5,555
371933,1259.9,3,857,2,1,3,213
371934,329.8,4,804,3,2,1,321
371939,1121.9,13,755,3,4,3,343
371979,688.6,4,609,4,2,2,422
371993,385.2,5,746,3,2,1,321
372007,194.3,3,905,2,1,1,211
372010,2386.7,22,398,5,5,4,554
372021,613.6,6,728,3,3,2,332
372032,4001.8,39,727,3,5,5,355
372035,999.2,3,918,1,1,3,113
372049,363.6,4,931,1,2,1,121
372050,1956.49,20,19,5,5,4,554
372056,389.7,3,763,3,1,1,311
372059,2153.9,9,892,2,4,4,244
372063,1056.5,8,888,2,3,3,233
372066,1657.5,8,885,2,3,4,234
372074,1872,9,46,5,4,4,544
372075,1020.6,8,139,5,3,3,533
372141,1528,7,311,5,3,4,534
372145,2144.6,9,778,3,4,4,344
372164,1646.9,7,944,1,3,4,134
372166,1089.2,9,892,2,4,3,243
372187,620.3,6,789,3,3,2,332
372208,565,3,715,4,1,2,412
372231,3610.5,23,625,4,5,5,455
372238,1375.7,7,843,2,3,4,234
372248,4305,8,824,2,3,5,235
372253,1138.5,14,701,4,4,3,443
372257,1064,5,682,4,2,3,423
372262,2114.3,13,766,3,4,4,344
372277,1055.1,15,294,5,4,3,543
372283,752.4,9,934,1,4,2,142
372292,1299,5,761,3,2,3,323
372295,4983.3,28,295,5,5,5,555
372308,2070.5,12,938,1,4,4,144
372309,1660.9,15,235,5,4,4,544
372312,568,4,578,5,2,2,522
372313,1374,5,895,2,2,4,224
372337,478.9,8,704,4,3,2,432
372350,876,3,330,5,1,3,513
372361,1486.3,11,846,2,4,4,244
372365,388.8,3,719,4,1,1,411
372388,931,5,818,2,2,3,223
372412,2551.9,10,749,3,4,4,344
372417,659.4,8,649,4,3,2,432
372421,2808.3,17,673,4,5,5,455
372430,4125.2,20,318,5,5,5,555
372440,1154,7,395,5,3,3,533
372442,284.7,3,806,3,1,1,311
372450,2606.7,8,918,1,3,4,134
372451,891.5,10,703,4,4,3,443
372452,1353,6,365,5,3,4,534
372456,663.8,5,943,1,2,2,122
372461,432.6,3,540,5,1,1,511
372466,429.7,4,290,5,2,1,521
372474,3829.8,22,637,4,5,5,455
372480,2365.6,16,715,4,5,4,454
372483,694.5,6,757,3,3,2,332
372488,2792.6,22,691,4,5,5,455
372489,399.7,3,688,4,1,1,411
372494,1087.6,7,700,4,3,3,433
372496,600.6,5,380,5,2,2,522
372513,738.4,8,629,4,3,2,432
372527,538.7,5,748,3,2,2,322
372528,375,3,869,2,1,1,211
372529,3374.5,33,693,4,5,5,455
372537,326.9,4,566,5,2,1,521
372545,2175.6,11,858,2,4,4,244
372550,444.7,5,668,4,2,1,421
372567,5106.8,11,704,4,4,5,445
372569,1918.4,18,780,3,5,4,354
372579,586.2,9,923,1,4,2,142
372591,390,4,842,2,2,1,221
372592,2070.4,10,672,4,4,4,444
372604,3956.9,11,788,3,4,5,345
372609,454.8,3,783,3,1,1,311
372616,1566.1,12,663,4,4,4,444
372624,1168,10,623,4,4,3,443
372635,1251,7,123,5,3,3,533
372694,7364.1,41,146,5,5,5,555
372703,1271.1,11,573,5,4,3,543
372706,1409.3,13,715,4,4,4,444
372710,6100.6,37,807,3,5,5,355
372719,519.8,3,743,3,1,2,312
372727,847,3,973,1,1,3,113
372732,467.9,5,51,5,2,1,521
372737,1425.6,7,884,2,3,4,234
372747,770.4,7,753,3,3,2,332
372752,2300.6,11,736,3,4,4,344
372754,19348.5,46,372,5,5,5,555
372764,1594,6,841,2,3,4,234
372778,758.8,4,836,2,2,2,222
372786,2154.4,13,768,3,4,4,344
372843,3362,19,413,5,5,5,555
372844,1605.6,9,772,3,4,4,344
372875,528.8,5,63,5,2,2,522
372876,1183,8,833,2,3,3,233
372881,5775.3,22,186,5,5,5,555
372884,1234.4,8,664,4,3,3,433
372892,1270,5,479,5,2,3,523
372911,6081.11,46,678,4,5,5,455
372924,1794.2,14,632,4,4,4,444
372928,2141.7,10,762,3,4,4,344
372942,3986.6,19,898,2,5,5,255
372950,1484.6,14,306,5,4,4,544
372959,3930.9,17,689,4,5,5,455
372965,807.8,6,695,4,3,3,433
372971,2273.8,11,468,5,4,4,544
372981,5318.4,25,716,4,5,5,455
373002,303.8,4,239,5,2,1,521
373008,1238.7,8,917,1,3,3,133
373024,2488.2,15,768,3,4,4,344
373025,1782.9,9,656,4,4,4,444
373036,1234.3,9,407,5,4,3,543
373040,1646.3,11,798,3,4,4,344
373112,328.7,3,876,2,1,1,211
373114,725.9,5,669,4,2,2,422
373116,2286,10,862,2,4,4,244
373117,4417.9,11,870,2,4,5,245
373133,2353.1,15,709,4,4,4,444
373135,558.8,5,581,4,2,2,422
373139,1784.9,7,724,3,3,4,334
373141,688.6,5,946,1,2,2,122
373146,1270.5,10,751,3,4,3,343
373152,1216.4,10,716,4,4,3,443
373171,359.9,3,929,1,1,1,111
373180,1690.7,18,896,2,5,4,254
373203,638.7,5,863,2,2,2,222
373204,785.4,9,825,2,4,2,242
373208,645.6,5,692,4,2,2,422
373216,696.4,7,854,2,3,2,232
373236,3530.6,28,756,3,5,5,355
373250,1697,6,465,5,3,4,534
373254,1041.5,6,914,2,3,3,233
373271,3163.7,23,267,5,5,5,555
373275,1286.2,11,791,3,4,3,343
373280,675.3,7,899,2,3,2,232
373281,514.6,4,841,2,2,2,222
373288,4859.73,12,123,5,4,5,545
373298,316,4,773,3,2,1,321
373314,1242.6,9,255,5,4,3,543
373335,333.8,3,920,1,1,1,111
373348,508.9,7,126,5,3,2,532
373349,766.9,5,881,2,2,2,222
373354,840,8,23,5,3,3,533
373356,655,3,629,4,1,2,412
373361,3224.8,16,432,5,5,5,555
373393,565.8,4,888,2,2,2,222
373401,1508.09,17,898,2,5,4,254
373429,2107.14,10,962,1,4,4,144
373433,1090.4,9,918,1,4,3,143
373438,589.7,3,828,2,1,2,212
373442,2638,12,143,5,4,5,545
373467,4488.9,19,459,5,5,5,555
373474,617.7,5,946,1,2,2,122
373477,2546.8,9,439,5,4,4,544
373482,2865.9,10,560,5,4,5,545
373491,1043,5,677,4,2,3,423
373500,6244.5,43,826,2,5,5,255
373509,7922.3,44,213,5,5,5,555
373513,1328,4,775,3,2,3,323
373518,702.6,6,559,5,3,2,532
373556,6400.7,34,796,3,5,5,355
373560,1256.7,4,324,5,2,3,523
373568,3323.4,20,758,3,5,5,355
373589,2507.8,4,752,3,2,4,324
373601,8438,45,136,5,5,5,555
373608,564.6,4,781,3,2,2,322
373637,559.8,3,706,4,1,2,412
373644,4027.21,48,699,4,5,5,455
373651,5402.1,24,681,4,5,5,455
373653,1130.9,8,460,5,3,3,533
373658,4316.6,38,795,3,5,5,355
373674,560,3,801,3,1,2,312
373680,3288.2,16,653,4,5,5,455
373709,1601.4,9,678,4,4,4,444
373719,2473.4,15,708,4,4,4,444
373723,494.8,5,789,3,2,2,322
373731,1096.4,11,638,4,4,3,443
373737,1176.3,10,838,2,4,3,243
373741,5849,6,896,2,3,5,235
373742,1280.5,12,391,5,4,3,543
373746,2716.4,16,818,2,5,5,255
373749,672.4,8,741,3,3,2,332
373767,1377.9,5,321,5,2,4,524
373774,436.8,3,882,2,1,1,211
373775,1340,5,460,5,2,4,524
373781,1138.7,5,836,2,2,3,223
373808,2445.4,17,509,5,5,4,554
373813,748.8,3,236,5,1,2,512
373814,530.8,4,883,2,2,2,222
